59045780,1089787
9143880,358737
14613602,9533625
3112852,642536
8510592,1217841
1353334,432595
1402423,936721
1898163,507698
1223756,488397
949907,346025
2235438,420693
880578,301409
1230077,502778
3429380,322898
3335762,1081964
821756,370678
1174302,403919
1046771,511726
2607616,451418
1290363,679890
1723270,518694
1089880,395795
1327720,550614
2221024,299621
1357253,936892
1846627,524484
1287340,496495
2138208,563899
3494942,333009
4246961,1355805
12724915,9024859
13591626,539848
2092742,519222
1275427,593002
2865817,762564
1551269,834655
920362,416747
2120582,370954
751895,302316
1886651,339827
2085312,1373011
3274562,384770
789047,363618
1944584,1531308
1138299,532567
2083386,963654
2593214,688393
5808634,351585
832758,353622
961949,544366
15347766,4797017
1820619,336718
3678864,643938
3433550,2410826
915004,489970
805745,373314
1110293,433909
1902696,783821
2377726,523882
1544249,410941
915927,497176
919642,412222
899596,413940
843364,427799
1596470,997359
2005623,770740
699258,294220
814213,311224
1558163,886559
719535,304340
740239,297369
1293181,834974
1752777,493859
761888,346600
1203500,485028
1350639,726791
1814898,499815
1483656,908137
1905125,560355
5972714,3552901
916344,407377
1411240,947994
1934569,581247
1334324,748660
1826769,546120
1818617,1031111
873405,426784
885609,420613
2147229,378280
2404819,1927047
3430232,467307
2390119,1723048
844832,391548
919683,364940
1021672,598735
1483358,1029388
1994133,594501
1334048,643140
987849,420618
841983,421827
813579,384721
1456111,888691
885317,465895
1245733,511720
1887916,1054950
1342196,798600
2507307,626760
3115326,2262464
809835,363247
1256074,573982
1961253,995835
816748,365702
1067071,512009
2319452,388683
1138737,588058
927528,426233
1425605,681286
1304316,653686
1387664,766670
1821498,479083
1338055,617547
1057849,556039
2632781,1798375
1152058,412442
1983034,636796
2285691,1481175
5023434,3527949
1027359,405713
941627,477097
794132,363872
2589002,1772202
3321324,1906782
914704,382292
841877,347282
2517379,1776357
837171,381867
1414552,972383
1905309,601953
794452,360107
715158,303930
1015830,379398
731944,295882
1347789,651802
1804202,482154
789009,382543
774283,316135
1062534,476865
1433080,828640
882204,440454
2519310,1979186
1390127,840184
724895,302150
1008412,449826
704668,294730
738816,335813
1448423,979119
1949830,604881
735092,312385
942853,352146
799521,355592
998843,456973
2410826,1840115
3571308,606855
4540252,383278
1110892,447586
800097,359867
1253650,549304
1387595,671664
2122569,1497038
2609179,642260
901169,394639
746924,316406
1706060,933141
2078268,706514
2384117,1624610
787500,349345
966477,376709
1600566,954696
1041713,410450
1015095,450257
1917173,1246485
2608813,1395305
816836,382406
763760,335847
902711,360719
1480245,927083
760609,340075
696857,294327
721370,309968
911050,484551
1879861,1064907
1419633,861794
768247,327674
1812160,343373
1371997,845110
756286,337773
1019285,470945
703449,292474
854756,418822
1893533,366522
802407,346454
723884,302289
1442961,848035
851164,440350
822492,402053
886871,405681
10256216,4440969
2183045,1612622
1238013,542430
903218,339189
3900592,3070137
5741350,3967488
1309200,472256
1594539,843944
1040104,393370
819314,362183
2798539,975599
2527769,1830844
1479653,807933
1936968,526235
1102111,509908
769974,365350
2232744,1559377
2674482,526289
803164,384623
734010,333100
1669375,939708
753774,351434
1342341,897866
1794098,541195
783870,377281
1881485,1288651
1013346,463470
824355,413434
2018641,1453655
2639493,818587
911175,293786
750595,344801
835478,366459
1358762,851680
1017925,370162
2008143,870695
1759756,1027989
1329548,810580
1067253,472593
2373996,416730
1113188,467142
1042677,338469
1674654,512520
7549504,6680594
1024811,393504
729589,298023
1417095,884907
750872,341706
2510735,972944
2334747,545370
1303014,520855
1495282,924473
1932218,696463
851488,447030
814368,427727
2960092,2365578
1046912,443727
2054128,1571925
781880,341682
1077893,564565
1748224,421209
2267740,1564143
1634815,851783
1585528,1120529
2783985,1211124
1947353,1306676
1363644,914943
1817777,581469
1232474,499641
739562,311631
703581,294805
885159,396432
1982261,1565905
1458982,909388
1578447,936700
2052497,1620220
3176259,353618
2309332,1700885
3231400,755816
4217164,772089
1176527,424755
823819,394820
3661917,2787073
1450413,651166
1412333,775383
922091,434821
1259051,514268
889777,378434
901486,472094
1298975,644533
1700049,376748
5855138,461726
1120364,483208
919211,458205
1510112,912489
2138805,634157
5070762,4117756
1580797,937459
947355,371790
888162,415509
902757,463713
1224808,576745
1368538,673737
931300,406607
1749509,966127
1625896,949895
1189036,621954
3369714,1566739
1189407,800455
1788828,523743
1496160,771831
813772,361334
1076461,405262
1386824,871162
950765,532610
1707860,366525
2208016,644755
2402364,1763668
749268,346203
770982,371124
2006296,1562312
3507920,306336
1547358,1065196
2701555,1133469
787650,386288
1345196,842649
1587781,292522
1329338,934988
2249514,724074
2498508,1887390
790783,373437
1335032,821804
745830,346071
4592031,515681
1698089,1123847
953202,401233
717328,301819
2746879,1542493
2677991,1917724
892873,398911
768272,374034
711856,314917
785223,376711
969177,398985
1948625,1520120
763205,321644
865988,456041
959930,439363
707661,313734
940680,437193
965459,487513
716595,314311
1485447,901349
797146,392075
803107,395310
2129059,613855
2473187,1805089
2848825,656736
7177879,6178186
782206,376978
1448481,876157
2531933,635745
2484450,1850318
1191093,511344
798749,338135
981946,454733
935961,420587
979817,480753
3253458,1297545
1020863,443066
2265479,311350
798239,367369
905828,434905
1196447,512871
1050940,528697
1137428,652791
2056617,355413
2252802,636098
2225385,1692031
1080857,414707
1176380,511106
2148967,1713784
3958153,907024
774246,355087
816196,381289
7037694,5773962
921871,433492
897999,402465
770227,327422
1944856,592157
2222496,1665674
1172719,430886
1948944,398508
2002943,1292692
3353706,376560
709962,301133
2382132,1833398
2275256,1411126
1108362,637901
2001167,327362
802121,405789
1540397,895075
1967542,601080
787423,379423
1028538,494935
2312682,432053
1453573,887231
1161182,738937
1816929,510375
1283648,752748
1197139,556591
875043,451048
1373775,843460
1469080,997077
1975871,567405
860658,405360
988226,527248
1897178,386188
684579,295604
770961,377840
767107,367925
1004682,468767
1205418,455040
1902213,636850
2150394,1449677
827296,378386
687676,309713
775364,322879
861022,412245
820217,377278
2665791,2170591
811980,379143
808059,407515
808587,393273
912482,498393
1294045,716849
2267665,1041106
1939076,696020
4774433,3963017
1328400,842641
2120353,991357
3143274,1113942
3161677,1123229
805191,385731
1556166,811490
2063925,1017804
821392,384054
728480,314995
1676803,1074359
744156,319717
1546653,621310
1446893,832949
717214,311602
781834,373478
711162,314360
747024,340350
1547216,986287
1434192,675797
2053176,1347284
1370629,888006
709012,310596
807001,392252
1469267,811726
2561868,1517029
1505362,928987
812224,408770
898240,494494
960309,419990
793409,343243
1543342,745280
1558762,890567
775416,376711
835714,438605
745392,334478
1006261,463374
1088123,412620
1605375,572257
1780763,1257647
1484116,362509
762217,357891
745633,327227
2035304,1618659
1515856,849184
1505292,749218
1468057,825281
817705,411325
820062,403985
926946,391544
1721281,866320
2378481,1581786
1391787,901188
954408,440504
900145,377696
843057,400401
2432518,300636
3141459,2291618
697318,306893
1392565,851097
763696,319691
1074041,454249
3275563,311605
1664509,924596
1504216,954078
2308036,1625833
1367504,862433
974322,387249
807387,391340
1377633,862384
764528,356694
707488,311701
771676,377030
1222912,558171
1466799,856597
1806341,932245
783976,383375
827218,383121
1142337,478238
1152752,469373
3114054,314241
1832340,667823
2120244,1447153
806361,409174
744611,349674
776459,314771
1921575,1041178
2886293,2029696
3565405,1908151
1267895,728119
1691159,534024
796981,378725
1033273,490821
738573,329132
1791399,1362445
4510914,3675304
2658621,1640782
870073,460183
1121421,491178
812770,388285
1493553,910231
1222970,451883
1437635,426267
1334390,845362
2120582,884181
1857015,1072576
809959,393650
4340682,546701
905012,460152
2784874,1086038
2554341,1755652
4585962,549540
4470901,1580540
1372426,631037
1942326,1250719
763833,370286
1225295,622574
2233943,411873
754542,344992
2110462,676491
7908650,6013506
9001713,8187487
1219617,521615
760624,356363
1505828,1076258
2662188,1203832
972873,533097
1926538,403840
1159995,423711
778207,359028
808688,396810
825937,438653
786504,371567
3970502,3104278
985320,439201
2312330,486621
2564243,1217588
3016702,501579
3059652,2256220
804905,323202
1998839,1600655
906307,377312
926094,490923
2811820,2013516
9257926,7531659
804113,375021
975771,514473
974705,419085
1095421,407766
800467,392474
1642110,432559
1559228,751482
740354,341504
890601,389693
2022724,1338820
739651,359956
2143498,1557587
2541249,1107896
2955669,655149
796023,381806
1090083,420189
774746,387957
702014,299255
1431607,877535
726510,344401
908360,460685
4106378,729101
5065737,1978506
6214163,314304
1150537,790065
1737296,498292
48060292,38592666
4739997,3061730
826146,389864
2415731,839126
1272617,831760
2471973,467174
1045074,447014
865251,459043
929854,522002
2499545,825113
686650,327659
2221419,1657340
1504053,887002
6331608,538165
891687,481860
1845884,485635
794629,413477
900954,488470
1248431,568372
1109659,653420
757475,366689
665024,295678
704095,312271
1300663,650174
1240192,561995
800261,379538
1053123,548419
844628,410927
852800,462321
719333,325892
770594,331241
755026,328712
786768,343978
871141,429787
4545818,3709028
1115362,691004
806474,391354
720771,311789
699904,305823
1032564,551745
1029814,556747
1988228,300122
1950488,1557850
1395988,679763
1972190,937501
884402,466913
1386372,807392
1783835,942207
795770,395565
1784576,1022337
1343069,750621
2367087,1414493
1365780,559287
1576821,436739
2484851,419422
1188509,501046
2230807,580549
2221238,1688762
925484,556197
5486508,4610280
969394,404145
1194129,769875
1338268,767484
2458069,1031930
1656244,576637
2490364,1756519
765445,368608
1111566,462980
2470942,1165343
2916584,1040743
816316,437323
7315533,5604651
751337,363477
1082035,558389
2269194,374195
1638761,616388
2305642,1835325
757256,372465
692325,305222
1680964,950743
2197453,1149655
1527173,786883
4286761,2923981
1059989,388242
5705538,3717586
959399,456408
2164858,369894
1366103,898609
763726,389626
884784,366888
753518,381831
1962698,1039344
2417385,1135694
917286,385957
3527219,2834131
1245694,789811
1276444,818145
2423652,1630702
3202925,2077980
867446,475687
755013,360913
788029,387852
753871,367519
1583905,765033
1600834,959814
788279,396202
672505,293027
741316,362662
882439,493377
1534503,889684
2563498,1535756
1516112,684033
1439243,771764
807537,349612
805836,406792
792332,368138
681635,294183
926063,510486
822713,394898
799191,391102
882310,494117
1649202,890347
2181934,1463470
1326930,821359
743667,367295
856204,441591
891307,495876
835212,386977
1511169,907238
1081079,433051
1828374,1012530
970029,522394
5484892,3199833
2075310,1639577
793395,416689
1384357,895446
2449767,371604
839531,388915
807082,351075
1799382,306416
684931,305548
673007,304071
1665796,300680
1946870,1027206
3027373,1776743
3982479,2459097
1039542,530864
948300,498450
1988769,289520
1185186,491262
1114338,483213
1825831,1051789
835972,412256
974312,397132
1677222,942863
1057174,436141
1296874,742582
1619730,806429
1640641,796134
2243717,1501953
793943,392570
1547146,678044
4357674,2577273
1896163,475715
724320,319520
985481,537144
2072111,446457
1554799,384218
2018469,1088423
3078272,300962
736647,314315
789264,392240
1340820,872517
2176103,1570283
2762139,604794
821823,440617
2443632,1261366
3055376,995396
2852514,2221409
2242049,543587
8444046,830072
9153072,1640222
1528380,923986
2010213,957595
757029,377341
1114825,587870
2293119,319893
1037199,662010
2385041,1897048
679764,302270
837199,418317
1073666,423133
1974323,1579265
3700284,739323
3625494,854363
3176335,394402
701949,303697
1185038,495063
1273671,714735
1681064,526737
1350767,889552
1785125,568343
2042205,1408977
1518476,816437
1995623,625375
1518314,378707
6198134,3378862
937339,455689
2043537,299346
2432236,727568
3246897,902506
5342169,745618
6474492,5534468
886866,436463
4590695,2761383
1116122,427977
2214853,1600765
3499965,2673913
1938477,1573717
2853815,298555
726028,357083
1164903,598916
2339273,303468
775433,385006
1392562,905477
2418713,401229
3371553,315595
1277688,613444
1336080,884715
2861051,805433
3883872,361633
907471,368655
1577352,336110
1287667,592803
739720,321786
1876024,368224
1125722,567159
1476454,380839
2718357,391998
1324668,671468
752418,368977
825427,365676
1448927,861920
2479326,1083073
795884,343527
1181434,481277
1086036,567385
1942566,322645
1394744,826462
1859891,657458
771129,383759
2176521,1519728
2774436,633151
848378,465478
795414,380480
921637,530897
690189,301606
1149719,466406
2965834,2302442
3413913,1969792
4652374,581465
2324920,787839
716008,304256
1202224,521545
2269839,1141320
2047874,1268321
2410064,1404212
1262431,717808
1647021,852124
1239267,515171
969995,340690
1582306,418732
2430694,1810029
1379963,784063
2419971,1453721
1167766,480821
1523756,695821
2078891,1429021
1011891,495340
4796103,3667004
790531,390857
1206068,474385
1165159,604836
1575742,756677
1352988,642346
1357422,784702
933303,473158
1653819,908144
2850370,1688614
1176710,515214
1018418,465979
980521,484244
1582352,948319
1551496,851122
2096710,1074696
825384,373746
1335098,711460
1658955,895059
850256,403965
853260,373461
1598607,978463
694907,307683
1734208,775372
2184806,1442380
975310,389492
842946,357465
746733,356381
847836,442594
1288123,828353
762722,372666
1655002,907847
2364646,1244552
949714,546469
1967999,1569426
740734,346390
1211874,479727
1488113,849135
1917232,966202
1072690,450175
1550592,747707
1597786,944602
