27561806,452113
2311373,560230
11167381,1018629
920409,462306
1015356,430087
1201337,338946
1291475,581825
847959,523781
1297946,569196
1272687,564959
767971,393983
809831,393616
1961222,1020745
894132,448830
1971970,801481
1174993,458221
1198533,591121
2736954,920330
724158,404452
7703377,2526248
1343968,765043
754812,346773
681195,363817
944184,491135
856704,377980
1722759,1141725
659826,324072
778348,403765
738755,415902
636736,284395
2046560,1245502
3667241,322508
1361953,449229
745892,416483
818216,396580
752099,380220
1345543,364790
1608397,948060
597256,280447
663768,330466
807273,371346
1711735,338346
1127592,580542
1384138,449729
635912,300735
1487614,409359
809902,367352
1844918,394714
2190431,1602055
686704,333200
1442445,991704
1690834,608096
646442,288645
828110,453445
1489815,984255
1792584,483730
757758,422058
674248,322966
1174531,869450
1420891,478828
701867,325543
783316,367026
1319274,782616
2043064,279267
1323631,999434
1561681,556692
727441,419670
803549,485342
665566,340733
2152317,1594677
921291,550919
1880116,372845
9970239,7529705
6562207,1021981
725009,396261
5173723,2577003
973745,466731
1598194,1017180
2722927,847308
1215135,751819
676124,340773
784463,423380
747386,379653
1446240,933318
1411881,413404
637288,301573
1834933,1283561
2291293,676733
714845,396958
1588118,332604
1337167,747700
1437098,614559
2798493,2109618
3004498,463737
814682,465663
880843,441413
1540903,810471
1870174,1320867
963591,449588
1455259,773716
678099,354500
661729,332921
993223,606106
1724067,335957
6452984,5249724
780761,322832
1865935,286723
1797627,1261825
1856344,538387
1927480,1414883
922370,594739
1827036,1476289
808226,490935
1425599,329618
849785,430864
636003,286930
757580,393378
2323358,825670
1329526,971579
1670751,556050
1566265,935484
1540653,638421
1702500,652424
4744142,3755368
1054481,522780
2780118,840155
736547,408042
823841,466987
1494657,979767
1770267,438797
1165584,715875
1462664,494704
614193,293783
652529,338275
1335894,766516
1399266,870055
714607,378894
876048,285614
2599683,452302
2488606,961145
3287054,282166
5079288,359611
663755,334429
2937310,491297
1671954,538276
1036579,497192
1526802,384419
1251282,375235
776639,434533
751752,389036
1855695,859033
1510610,807956
1864442,582830
8975737,6100940
1456846,902644
717245,358390
580784,275850
781952,386017
1401290,696648
1477528,552153
1390814,798779
1219250,812539
682789,365216
1222151,792469
1066932,511304
700810,376159
691675,363479
694365,360572
2438845,2106293
875303,452899
3640195,2574354
3580784,2581292
6227551,4136008
8806218,7507898
763711,346410
632901,300280
1469936,360364
1365401,403476
1745783,1046932
2380491,1970902
3431741,355748
742160,431870
2147244,865604
870519,514380
965345,444711
687074,366588
701944,386119
772242,426451
1243337,728496
2314300,1565082
4022431,869234
1005714,673017
1615553,918809
2518060,357114
1905393,1071728
1308823,839502
2143412,284433
1665769,1154973
648371,328073
1007716,304611
1379639,968070
2337800,354584
782578,480426
1595494,337772
1698108,947753
906285,536990
1626256,880010
2250709,1806863
2674013,1631441
3591172,323902
664899,346778
1490758,365732
676598,371765
1450207,269732
1564003,832108
2393765,597372
3173401,1073341
3612443,2138682
4749055,334509
6323992,431478
997360,323037
1450871,1066147
2530814,489295
4201601,424679
5388811,4418426
2360999,1093547
2376592,1146786
3485697,1949856
4293692,2565391
2393478,1205844
789033,474039
6095607,5129852
650536,350917
2014825,769133
1208087,620138
862841,463855
1671817,308750
745498,413392
2105035,749333
11072938,852376
1551425,633681
1812769,1295763
2621924,932623
3046133,1651975
1355590,364927
1390662,991892
576009,269894
5777420,2000907
1346359,385736
6654085,5956930
1249790,519181
897717,519601
1854563,340029
1300754,300165
881907,380698
1278371,403970
767829,351083
1702558,785653
2361020,705982
2654510,1876947
1086781,500931
735449,402363
1541316,1178222
1898422,1402929
3018631,499644
942591,628734
1438313,546682
1963835,1193987
1205433,812758
2148507,481008
1270510,515634
1339971,857887
642517,295721
855701,396623
2290875,538258
709859,399013
1042797,366731
768264,315678
1362844,424770
734356,412494
1166461,626260
1442895,505524
2694725,395495
4105233,798078
623351,298902
1361898,312907
1970087,1267462
1996546,976599
2322492,751034
3008700,372292
1592089,1078032
1980425,501371
3131371,2079709
3127454,2633415
4305614,624107
1573646,618787
1844025,322169
2066273,1291039
2056780,1350892
2456647,1408370
1123120,665631
783753,399165
1141354,661337
2007554,1233762
1767649,993305
2072330,1039926
1856455,1072276
2279494,1552507
3476053,2583067
4325195,3648374
1215196,597193
1685549,977288
1418043,639319
2336759,1143433
2774623,2203780
4277732,747231
931171,630054
