44507627,459612
3866178,568724
10505396,889379
1428483,508244
2935326,382699
1336976,641532
2257845,397988
1134189,559642
2226815,400609
1603746,565569
2302692,1185349
2506660,359341
991926,509117
1718978,623616
3151830,1522194
1115142,555710
835806,453750
5947101,3325854
946764,446864
1344628,690552
818795,338133
1314478,606457
4006059,644218
1026528,449367
1492056,643717
1112407,538013
1425236,577258
792027,352084
859838,332831
1730261,948214
1085826,498370
1258513,765323
2361141,896790
603147,292734
628063,313901
734541,357912
1278345,780257
1568432,422057
706643,380834
716172,387348
619766,287717
783842,468958
2426047,943928
2706285,511378
607538,301309
6488604,1304913
1638795,507863
819531,482221
739279,414424
1907850,925166
1883759,1375420
2256153,533386
730705,391789
754517,425135
619643,279513
713666,378624
684781,333608
653444,337778
676656,306072
787929,407022
1407768,821056
812276,491966
693871,381264
836124,497356
804119,447399
674583,344847
1284767,777695
868949,518724
6469849,5103009
831237,485901
663457,358380
3402035,2485166
691665,369761
950254,364605
1160224,848776
1299698,826373
1157799,728470
641916,319527
781483,428189
752075,395270
704906,352733
594945,280059
628829,316874
800812,464216
717453,399269
753379,416675
1128651,638130
882213,333841
674833,364769
2368593,2005453
680977,346898
880923,493725
746691,401410
3891405,868909
2471334,1081346
2738350,745708
773146,423368
743681,407583
1543770,599415
1866346,1152380
1689077,637891
5786460,3874945
1481561,720064
1461267,408883
675140,321224
767284,341968
1283277,774721
678099,354909
877451,565119
681709,344820
1513262,367581
689349,372946
711995,316197
1382045,913904
710140,388111
710287,379393
995653,674606
1371674,393711
735256,405508
2163235,1263534
2369707,1426757
8611698,7516094
1304670,388034
1444858,947990
1740705,566357
957120,611527
828658,440815
655503,337261
1249884,618019
1202272,392749
1472442,1038464
1713554,731065
1285432,787833
1008323,431798
729514,396353
639606,300899
665688,324959
609165,276457
727736,414529
682756,324706
1537523,846075
1507321,485673
2533919,351403
676316,356853
589003,280843
2200546,370673
697242,380057
1290958,671352
1853381,1209123
1257387,538928
6775765,4227228
913306,274500
1985381,556800
2587356,1562082
933892,439014
879332,531498
748399,281680
1336061,845013
1111363,725130
672862,353353
1193409,811896
727162,393534
1138913,522755
657364,353239
714623,376761
857496,487405
2287855,1972453
2311391,1936606
1716393,1175850
2786102,2268000
3876642,403891
662032,341250
691481,393655
1410406,270850
981871,674186
737108,373839
1193947,884653
676870,364414
1495175,363267
1354226,632569
2533512,383515
753989,379521
665320,354904
808642,448191
818240,461224
1701561,392021
1655983,1041208
4182330,784916
849480,444433
1838407,407263
937923,379304
1237955,785171
1110663,730752
729837,311196
1622730,1148960
970772,294285
1273056,884246
2141418,297913
667735,370418
1586930,450049
1110648,507968
1701898,933027
681696,353699
1684311,498407
616178,315584
730876,392254
1776726,579896
729808,402124
635188,325310
1444965,358083
552550,261409
903431,591931
843322,550820
633629,330517
877022,489570
1639226,266793
704763,419919
1644645,476871
894563,504793
1650669,269929
779062,427015
2687525,1787734
891910,495212
576979,272065
629903,322097
4051060,3191723
1168188,531073
1338314,639873
1789228,964635
1850367,1041649
1569969,921815
1150822,756586
670633,374649
7903946,1000063
1366163,432704
2698953,1799162
1068808,501851
1815627,1056053
707180,399429
1310470,625571
677098,361517
643320,325725
761796,452575
1041509,419383
656029,324162
743711,428921
665394,313649
940948,537608
1758089,280757
697054,344703
712975,390319
1146990,629892
2673882,905259
583050,278633
632600,318779
1048776,491033
2107961,391813
1255105,825884
758420,427303
1727059,1005740
730999,368540
710650,380451
1232413,836235
917004,530400
678931,357275
658868,293551
1268579,822232
823426,391290
800472,419656
608216,299864
779492,392071
1017402,563015
623028,316123
939567,563514
1590169,353550
832016,360382
569538,253514
670535,305780
1403585,275791
760067,371363
684249,370146
994985,404354
702153,388684
1026659,511609
2424105,2071764
3369041,327966
4118603,472120
767529,355024
769460,458138
1606639,1201005
847789,329911
1378520,801731
996252,473331
1786044,1094383
1157465,535303
1318007,665009
1680815,1059970
2571871,313758
1193085,779404
624601,316944
1066217,508872
890184,440289
1840583,386313
633680,316863
3003992,1934541
1174613,767100
1183860,593535
1262882,840472
981118,323360
1239139,863920
2548243,682839
1139758,772432
843403,439568
648589,362464
1340573,865096
2111707,263804
681665,364038
1490021,351111
771594,395864
2516333,1115305
796513,431695
773245,437372
1497795,276278
1033131,522967
3005066,467777
1287014,846082
708163,378119
566760,269007
961468,518055
1079615,509349
832192,537862
655773,315631
1439906,335307
661605,362145
1311120,853404
1671246,979250
1242106,814757
635726,343811
770595,482748
1478906,910055
1133555,495833
1316839,874071
645266,353028
711067,350239
1201054,553590
737705,414949
1515432,324664
1522425,836709
1529796,442262
1850154,1116900
3107813,320234
4702068,2962650
5991044,527364
1395543,498954
2783017,2164484
1738019,990400
2821486,2153336
1226849,569191
1724813,954700
1240324,823195
853506,371952
949607,528694
6570085,471320
1046456,535557
3248086,1254915
2142743,1349242
3161275,2507003
898400,506389
682003,362474
1823183,998891
735864,390974
8287586,7749175
9218895,572722
1026624,488574
2212573,517426
1325105,954001
1620802,445951
1825050,1068740
662292,303494
1466226,989306
1439986,583995
1237712,572538
667093,339149
705389,395983
702213,391765
1758312,956506
1642521,1013987
1176659,365739
814362,479044
1088824,493321
602448,281234
787548,480666
1243617,817362
1304057,574354
735887,402632
680151,358202
687044,318272
1177827,518204
2969546,1386644
815946,451315
678637,340214
1198630,572695
909722,486536
846457,421248
1801302,389566
1152742,475646
596197,286699
1513759,1058540
2200027,379564
1133073,502054
3678468,928887
876277,394224
1753853,274181
1114410,465566
1319968,876237
932094,494085
958736,640364
2133035,1339686
781730,412767
1630904,916098
697264,391338
1262162,723187
2179929,432298
2653134,2092767
583678,275017
1215979,536619
898242,520439
818894,415421
779455,455603
4260812,3145317
2253390,1725343
1005974,486135
575007,275386
1117941,474640
968719,409481
1030967,638318
650039,355169
2727435,863340
