1422956,494894
7177295,569702
1633984,984338
700677,365606
1019851,464825
657341,340395
2004183,412733
1210525,640316
687801,394281
677290,381301
695740,393330
712673,348917
1962131,768263
2179164,1389371
1825633,532163
1756978,1382714
801616,456828
1157435,809833
1326564,875088
3756891,2472772
1071093,730658
763955,348679
640934,351098
818296,492313
633562,347708
1480828,1086642
623287,331456
678996,395562
728932,431077
628530,275553
1062758,570448
1390637,664307
1559319,868674
1571129,920600
661550,377640
745457,399531
1291676,760590
1321467,808023
631706,322651
546356,266224
719908,315495
1183994,761481
1411255,854324
673494,373096
835423,387927
1397756,689067
653029,376812
902302,433120
2096446,1515648
674343,386366
757866,453439
744295,456331
783404,444999
1521697,270010
723881,440940
1507155,339860
644570,292820
1570430,372830
2316006,325036
687186,421452
730168,439048
1547423,315107
1324847,901520
2125275,304238
1170768,508501
1587231,1220516
2438601,346763
3343726,473046
603081,338146
1134910,784958
1600569,1123231
4872951,3807238
5809779,479400
649126,361988
697747,350804
1954587,834083
6017788,4604921
1046590,721545
1378115,854005
783801,429895
1412648,561063
1726489,1286523
2458550,1424593
3393987,435175
1056639,461891
679339,377005
610002,325407
694464,385052
1499389,330087
2239069,1969747
3054878,327057
774699,496783
1607534,384460
898411,609375
558095,299765
663322,397310
709888,426135
1544321,363810
601481,326608
594726,324651
4769412,3178286
718557,265831
856622,367357
1962155,832227
661000,370720
1206926,769642
1557150,1029757
2352247,259342
539498,291178
1510071,483045
619951,339923
693789,401923
1442826,309110
582866,286954
601586,326985
1973027,780284
680269,388496
664444,352451
1617522,492671
654940,368025
1512578,397502
3390386,2830331
726409,390262
5607104,761550
743344,420996
719496,455367
1780576,628476
732536,397379
1459489,304386
625973,363456
1733312,665324
611843,311734
1345386,279599
897675,574971
1173767,785839
626311,310289
550051,267748
670951,385024
1378086,259201
871241,547154
1346195,713242
2071455,303483
733774,410318
874328,558058
1369704,817345
2300592,375379
615936,334521
1355324,279532
654574,394303
631433,356999
1609826,537617
670402,377680
3749384,3123857
1105806,790265
1756180,1130310
2476086,303111
631986,360817
1379476,325286
742592,318855
813187,505393
1653424,1063977
2887431,772635
1146860,790244
705799,392147
1551769,353587
636281,357063
965132,379773
1387698,1049343
2333678,434716
2373588,2061870
1645215,1194540
661262,380645
5071592,3011389
575314,311193
3008075,2034974
624335,356021
877007,612439
1562457,268749
656567,351665
627681,356085
1109494,836768
1911866,373891
644470,368395
872893,575344
697052,382638
1436985,315064
760689,436036
662162,377106
1519608,429405
1186103,841140
2027355,413690
680155,391306
1970155,761427
640929,370698
1072425,754526
2233380,694097
577071,282842
1536030,1088603
644627,305594
1266249,734151
1493703,702665
1995489,1342432
2933887,429133
655425,365215
1920878,742513
768408,504063
668770,352296
727869,460058
1575623,314151
821479,567397
1604378,349377
560959,307155
1310127,346953
539040,265897
871303,576192
1823309,543481
565715,310476
1251481,278294
670157,389652
737805,455094
937207,481085
1417111,890258
2492832,507530
1331911,795665
2719147,2208755
3789811,492307
608134,290496
1355414,315191
1163584,790184
1135849,774470
1024920,621779
1410229,910573
5402301,3105512
1159664,855616
1596979,1019196
2978894,893161
690574,382684
6780008,5482461
1688006,1007882
761404,415368
1953490,1069877
2495592,1854616
3546386,386129
1286319,768167
3227917,2228718
4048545,277220
661417,388894
1964794,810054
567459,308784
1229869,256527
681484,347050
1420666,302334
2166560,318494
734193,365407
1446498,271603
2379618,443868
1329484,1017677
2044785,1364729
2758577,268364
3475067,266974
653531,309778
574809,309244
1358592,360987
1419491,1033231
2439121,1147571
3251444,402395
621379,341194
591246,332143
1879268,800384
724822,445571
609240,329832
1143909,796342
1873731,262653
680374,420136
1434948,338063
632409,362912
1431953,834950
2057150,1030757
2351631,1814563
3028101,1708644
3812885,294738
621516,327453
1327720,269270
926041,508715
1577339,268166
2470461,277906
1068653,538091
1438560,861532
2496691,300935
3034164,920350
4148052,475809
585628,316654
2306551,2029658
1124491,387787
1482282,1029294
2491837,457252
1359022,412158
1575313,987067
2314940,1822252
3304225,422891
734045,391318
1717344,561369
1192098,756750
1204769,550822
1410019,1007368
2296164,310377
610956,328414
2955348,1924922
642076,392755
1928748,766595
1200653,846656
1914995,1250801
2863212,457090
1132835,762313
609365,309067
637068,376008
1435053,346509
538974,265184
1718341,732013
663430,369071
1501840,1086654
2294879,363840
